G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_08_820.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_08_820.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_08_820.jpg,-0.25,1,0,30.1748
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_08_890.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_08_890.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_08_890.jpg,0,1,0,30.19016
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_08_957.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_08_957.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_08_957.jpg,0,1,0,30.19003
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_028.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_028.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_028.jpg,0,1,0,30.19027
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_096.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_096.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_096.jpg,0,1,0,30.19028
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_167.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_167.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_167.jpg,-0.05,1,0,30.18976
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_236.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_236.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_236.jpg,-0.2,1,0,30.18015
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_305.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_305.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_305.jpg,0,1,0,30.19067
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_373.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_373.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_373.jpg,0,1,0,30.1898
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_446.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_446.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_446.jpg,0,1,0,30.19019
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_513.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_513.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_513.jpg,0,1,0,30.19028
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_584.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_584.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_584.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_652.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_652.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_652.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_720.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_720.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_720.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_791.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_791.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_791.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_863.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_863.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_863.jpg,-0.15,1,0,30.18426
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_932.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_932.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_932.jpg,0,1,0,30.18601
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_09_999.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_09_999.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_09_999.jpg,0,1,0,30.19017
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_067.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_067.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_067.jpg,0,1,0,30.19024
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_137.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_137.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_137.jpg,0,1,0,30.19027
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_205.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_205.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_205.jpg,0,1,0,30.19032
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_273.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_273.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_273.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_340.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_340.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_340.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_409.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_409.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_409.jpg,0,1,0,30.19032
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_478.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_478.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_478.jpg,0,1,0,30.19028
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_549.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_549.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_549.jpg,-0.15,1,0,30.18421
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_619.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_619.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_619.jpg,-0.3,1,0,30.16923
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_688.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_688.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_688.jpg,0,1,0,30.18992
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_760.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_760.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_760.jpg,0,1,0,30.19011
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_826.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_826.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_826.jpg,0,1,0,30.19027
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_895.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_895.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_895.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_10_963.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_10_963.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_10_963.jpg,0,1,0,30.19032
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_032.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_032.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_032.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_101.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_101.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_101.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_169.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_169.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_169.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_239.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_239.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_239.jpg,0,1,0,30.19028
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_309.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_309.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_309.jpg,0,1,0,30.19033
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_381.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_381.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_381.jpg,0,1,0,30.19032
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_452.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_452.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_452.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_521.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_521.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_521.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_592.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_592.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_592.jpg,0,1,0,30.19028
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_663.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_663.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_663.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_731.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_731.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_731.jpg,0,1,0,30.19034
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_799.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_799.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_799.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_867.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_867.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_867.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_11_935.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_11_935.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_11_935.jpg,0,1,0,30.19023
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_002.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_002.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_002.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_069.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_069.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_069.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_138.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_138.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_138.jpg,0,1,0,30.19028
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_205.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_205.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_205.jpg,0,1,0,30.19032
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_273.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_273.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_273.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_341.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_341.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_341.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_411.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_411.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_411.jpg,0,1,0,30.19032
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_479.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_479.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_479.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_547.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_547.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_547.jpg,0,1,0,30.19033
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_614.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_614.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_614.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_685.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_685.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_685.jpg,0,1,0,30.19031
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_754.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_754.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_754.jpg,0,1,0,30.19031
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_822.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_822.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_822.jpg,-0.2,1,0,30.17983
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_890.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_890.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_890.jpg,0,1,0,30.19104
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_12_958.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_12_958.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_12_958.jpg,0,1,0,30.18994
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_027.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_027.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_027.jpg,0,1,0,30.19025
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_095.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_095.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_095.jpg,0,1,0,30.19051
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_164.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_164.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_164.jpg,0,1,0,30.19028
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_231.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_231.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_231.jpg,0,1,0,30.19024
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_301.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_301.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_301.jpg,0,1,0,30.1904
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_371.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_371.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_371.jpg,0,1,0,30.19032
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_440.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_440.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_440.jpg,0,1,0,30.19027
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_507.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_507.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_507.jpg,0,1,0,30.19028
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_576.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_576.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_576.jpg,0,1,0,30.19031
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_648.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_648.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_648.jpg,-0.1,1,0,30.18769
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_716.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_716.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_716.jpg,0,1,0,30.18722
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_786.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_786.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_786.jpg,0,1,0,30.19018
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_856.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_856.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_856.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_924.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_924.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_924.jpg,0,1,0,30.19033
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_13_994.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_13_994.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_13_994.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_062.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_062.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_062.jpg,0,1,0,30.19028
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_131.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_131.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_131.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_202.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_202.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_202.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_271.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_271.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_271.jpg,-0.1,1,0,30.18767
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_340.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_340.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_340.jpg,0,1,0,30.18725
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_409.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_409.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_409.jpg,0,1,0,30.19016
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_477.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_477.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_477.jpg,0,1,0,30.19024
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_546.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_546.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_546.jpg,0,1,0,30.19026
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_617.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_617.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_617.jpg,0,1,0,30.19055
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_684.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_684.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_684.jpg,0,1,0,30.19028
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_755.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_755.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_755.jpg,0,1,0,30.19031
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_825.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_825.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_825.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_891.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_891.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_891.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_14_961.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_14_961.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_14_961.jpg,0,1,0,30.1903
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_15_032.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_15_032.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_15_032.jpg,-0.2,1,0,30.17986
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_15_102.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_15_102.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_15_102.jpg,0,1,0,30.19101
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_15_170.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_15_170.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_15_170.jpg,0,1,0,30.19015
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_15_238.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_15_238.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_15_238.jpg,0,1,0,30.19024
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_15_308.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_15_308.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_15_308.jpg,0,1,0,30.19024
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_15_377.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_15_377.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_15_377.jpg,0,1,0,30.19029
G:\Work\beta_simulator_windows\Data\IMG\center_2021_04_08_09_41_15_446.jpg,G:\Work\beta_simulator_windows\Data\IMG\left_2021_04_08_09_41_15_446.jpg,G:\Work\beta_simulator_windows\Data\IMG\right_2021_04_08_09_41_15_446.jpg,0,1,0,30.19031
